rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,zillow_1y_forecast_pct,origin
93,68.23040339513902,88.92900120336944,4.510808973834091,70.55150340374135,65.90930338653669,08721,Bayville,Ocean County,NJ,541997.0,0.0998875609876147,-0.3156153065513329,-0.0338058556071203,0.0636534620244105,-0.2509154181417028,-0.2087225186058168,-0.0524091354042699,0.0812832520507814,2.4,2026-07-31
94,68.03947005231916,88.8086642599278,4.510808973834091,69.0330388209712,67.0459012836671,07018,East Orange,Essex County,NJ,470327.0,0.0361915825312348,-0.457447948919583,-0.0664270047450621,0.0557489762217959,0.1276188826828412,-0.2453026582889545,0.0528582151505361,0.023721868288588,2.3,2026-07-31
95,67.66638186189388,88.68832731648617,4.510808973834091,71.01124156154182,64.32152216224594,08555,Roosevelt,Monmouth County,NJ,509901.0,0.0620571812513851,-0.3766589445452588,-0.3934688444169314,,-0.3558824459232543,-0.0599702164930244,-0.189947465272132,0.1057174703683572,2.9,2026-07-31
96,67.40482750779445,88.56799037304452,4.510808973834091,69.15601170107922,65.65364331450968,08848,Milford,Hunterdon County,NJ,538295.0,0.0023516832708757,-0.3224700614972331,-0.0297749568123162,,-0.5329062888384499,-0.0432424713203171,0.0008996209953835,-0.1964605060762687,2.3,2026-07-31
97,67.38347756002106,88.4476534296029,4.510808973834091,69.27042329793659,65.49653182210554,08861,Perth Amboy,Middlesex County,NJ,504489.0,0.0427406190142768,-0.3873307233127399,-0.1474337488330448,0.0561598290496445,0.1674004619195723,-0.3265549618264121,-0.0437999849683095,0.1482741273425126,1.9,2026-07-31
98,67.15971520088655,88.32731648616125,4.510808973834091,68.95349348398709,65.36593691778603,07014,Clifton,Passaic County,NJ,584611.0,0.0332190679467,-0.2399295013394997,-0.1035448093747835,,-0.3023655064499764,0.0100282771322717,0.0599566066351631,-0.0048253849900256,1.5,2026-07-31
99,67.15077766152174,88.20697954271961,4.510808973834091,69.0122056505912,65.28934967245227,07480,West Milford,Passaic County,NJ,499641.0,0.0402711236547372,-0.3969870650669556,-0.0659597908850599,,-0.5636402665530895,-0.0901133316294693,0.0445780528873083,-0.1359245912321182,2.5,2026-07-31
100,67.05114110704697,88.08664259927798,4.510808973834091,66.26868149961564,67.83360071447831,11375,New York,Queens County,NY,521504.0,-0.5216159714506109,-0.3541587747795827,-0.1143051353240007,0.0727272437882371,-0.2954349337417306,0.1270104912002467,-0.0079222626736328,-0.0227054816340818,1.2,2026-07-31
101,67.02301791862098,87.96630565583634,4.510808973834091,64.7069939475295,69.33904188971246,11377,New York,Queens County,NY,565229.0,-0.3815810168290735,-0.2736445477349658,-0.2600652404951908,0.0643967580040951,0.1561533751979797,-0.1550935646844172,-0.0163829711582703,0.0155594213948744,1.3,2026-07-31
102,66.97870884324746,87.84596871239471,4.510808973834091,69.29196430389648,64.66545338259846,07801,Dover,Morris County,NJ,515279.0,0.0326102329640146,-0.3661674158254815,-0.0997917394469389,0.054381527099118,-0.0818632489714688,-0.266724862409109,-0.091464498697487,0.0632424509052625,2.4,2026-07-31
103,66.91901249629149,87.72563176895306,4.510808973834091,68.32036905306809,65.51765593951488,11953,Middle Island,Suffolk County,NY,511202.0,0.1179333417658718,-0.3741117132359957,-0.1754012035185308,0.0671828581999811,-0.1095946296373135,-0.1633150761476458,-0.2183087200749067,-0.0335113737083482,2.5,2026-07-31
104,66.86705314073131,87.60529482551144,4.510808973834091,65.32034081131147,68.41376547015118,12563,Patterson,Putnam County,NY,485898.0,0.0529676670022766,-0.4248773189163213,-0.159991851268721,,-0.2928136859668513,-0.1767677331149578,-0.2776729740164416,-0.2505173079051805,2.5,2026-07-31
105,66.83092723660744,87.48495788206979,4.510808973834091,66.02298031687374,67.63887415634112,11435,New York,Queens County,NY,589719.0,-0.2758366089704026,-0.2312297013597266,-0.1088184039215374,0.0476767397791765,0.1116321146148606,-0.1560469522198909,-0.0445195130430082,0.04596796631766,1.5,2026-07-31
106,66.79448418473638,87.36462093862815,4.510808973834091,68.40063292408783,65.18833544538492,11961,Ridge,Suffolk County,NY,521407.0,0.0794012142680106,-0.3543459710646655,-0.1923578783851312,,0.0333394789452767,-0.2016187530799049,-0.1495896941978589,-0.0297655673422593,2.7,2026-07-31
107,66.76667295311267,87.24428399518652,4.510808973834091,70.69815706305413,62.83518884317122,07502,Paterson,Passaic County,NJ,547196.0,0.0665794656448341,-0.3060697000041692,-0.0473620815551107,,0.0741127410677993,-0.3533543882593606,0.1036465293865962,-0.0350189431291362,2.1,2026-07-31
108,66.73172396948547,87.12394705174489,4.510808973834091,74.7355740514629,58.72787388750804,08092,West Creek,Ocean County,NJ,528209.0,0.0973617299654211,-0.3413846834887106,-0.1646974684414122,,-0.3252247846791942,-0.0925357779979043,0.1760540807290915,-0.2161574325078549,2.4,2026-07-31
109,66.70047592681894,87.00361010830325,4.510808973834091,64.79277823895359,68.6081736146843,10805,New Rochelle,Westchester County,NY,571085.0,0.0031596057924495,-0.2633383084925782,-0.4424638763019981,0.0550180892075419,-0.1681223142375476,-0.1163270578996614,0.1162737056498333,0.0799130823123593,2.1,2026-07-31
110,66.6516072301371,86.8832731648616,4.510808973834091,65.28026491636723,68.02294954390699,10303,New York,Richmond County,NY,560831.0,-0.0171960309542168,-0.2814557176637056,-0.0672750870454574,,0.0096154994225734,-0.2061131261259103,-0.0088970028668029,0.0057454339056451,1.6,2026-07-31
111,66.63332659049844,86.76293622141998,4.510808973834091,71.29858465733912,61.96806852365777,07442,Pompton Lakes,Passaic County,NJ,566244.0,0.0750913246004504,-0.2718519177847511,-0.2017740659007678,,-0.3745312230896662,-0.0524766460727167,-0.0358535129402231,0.013944008160353,2.6,2026-07-31
112,66.54056101097676,86.64259927797833,4.510808973834091,66.84089754135482,66.2402244805987,07501,Paterson,Passaic County,NJ,485938.0,-0.0144608008077199,-0.4247954662325419,-0.1644300122246953,0.0424605887599747,0.5054767211307876,-0.4104204394144129,0.1431543331111822,0.0536483173890974,1.5,2026-07-31
113,66.5030823511684,86.5222623345367,4.510808973834091,63.15911989971975,69.84704480261706,11701,Amityville,Suffolk County,NY,606423.0,-0.0232896767319076,-0.2032985414453545,-0.1581664726854956,0.0634045941605494,-0.244497623341757,-0.1718753490795995,0.0717382236348935,0.0443290259540545,1.7,2026-07-31
114,66.48920226396683,86.40192539109506,4.510808973834091,66.11093941007437,66.86746511785931,07109,Belleville,Essex County,NJ,524127.0,0.055589884691042,-0.3491415490906639,-0.2202156297219257,0.0531895351563213,-0.1325492177326908,-0.1623883229228409,0.015457165064955,0.0854925829649853,2.1,2026-07-31
115,66.44338099401683,86.28158844765343,4.510808973834091,63.69190399596181,69.19485799207186,07304,Jersey City,Hudson County,NJ,546628.0,-0.1285077666885513,-0.3071079095457403,-0.4456601140763006,0.0536109287346357,0.151666280369098,-0.0746721697533143,0.1526234354642621,0.1904515314669591,1.2,2026-07-31
116,66.44157456913057,86.16125150421179,4.510808973834091,63.66230179448253,69.2208473437786,11757,Lindenhurst,Suffolk County,NY,623728.0,-0.0183170494553493,-0.175161674104828,-0.0984337969404531,0.0529461483684584,-0.3050675098854249,-0.1820158356890903,0.0517919137701685,-0.041980028662216,2.0,2026-07-31
117,66.1956164968952,86.04091456077015,4.510808973834091,68.8474205800467,63.543812413743694,07008,Carteret,Middlesex County,NJ,567756.0,0.0794920086550877,-0.2691838855197836,-0.0492646904062947,0.0519272855506572,-0.122854471022481,-0.1900147465008535,0.0485396326713196,0.0095321756516837,2.2,2026-07-31
118,66.15862469512828,85.92057761732852,4.510808973834091,67.5994663525002,64.71778303775636,07735,Keyport,Monmouth County,NJ,524192.0,0.0701864788532503,-0.349017937322742,-0.1936732966743442,0.0558955369939197,-0.2079826135324485,-0.1532212803986671,-0.0263065138097609,0.0603133810957497,2.6,2026-07-31
119,66.0569320272708,85.80024067388689,4.510808973834091,69.67429641340391,62.43956764113769,07034,Lake Hiawatha,Morris County,NJ,533182.0,0.0133322008314355,-0.3320131513815685,-0.4343925596994378,,-0.2615019517465289,0.0260393688424938,-0.0440356493719615,0.224456226642513,2.3,2026-07-31
120,65.8611965143012,85.67990373044525,4.510808973834091,66.04229267364178,65.68010035496062,10509,Brewster,Putnam County,NY,540585.0,0.0424127992415165,-0.3182251003019445,-0.250253980101041,,-0.3576966820252985,-0.0563151411060639,-0.1202953446342043,0.0340103424808318,2.6,2026-07-31
121,65.85066235051059,85.5595667870036,4.510808973834091,64.37900718741581,67.32231751360536,08872,Sayreville,Middlesex County,NJ,541628.0,-0.0707740051566251,-0.3162963352116694,-0.0733861519802037,0.0613846625860419,-0.1747790219235174,-0.1337830708374321,-0.028423065860359,0.0274561791482724,1.7,2026-07-31
122,65.74513919874985,85.43922984356198,4.510808973834091,70.2701132524462,61.22016514505351,08902,North Brunswick,Middlesex County,NJ,552027.0,0.0855004294458531,-0.2972790562414111,-0.040695348796726,0.0561874040779851,-0.3723993421970093,-0.0440800013233737,-0.0032011501405921,0.0014946067032488,2.3,2026-07-31
123,65.74474892839811,85.31889290012033,4.510808973834091,71.41377000935334,60.07572784744287,07847,Kenvil,Morris County,NJ,519587.0,0.0122754875106711,-0.3578427155206505,-0.0531292571433059,,-0.0830767854133356,-0.186515820362167,-0.5115342745517193,-0.1445018873059138,2.3,2026-07-31
124,65.63072733846604,85.1985559566787,4.510808973834091,61.71478715826647,69.54666751866561,11414,New York,Queens County,NY,636271.0,-0.1349321853512478,-0.1552519940086103,-0.1410702807025714,,0.0115912807481766,-0.1764882346023769,-0.0005211001382185,0.0344713617275405,1.8,2026-07-31
125,65.46626948933866,85.07821901323706,4.510808973834091,64.3171204463037,66.61541853237362,10703,Yonkers,Westchester County,NY,627543.0,-0.0142747328941524,-0.1690638357331444,-0.3899747231199999,0.0549215926371902,0.0549087667343008,-0.2285267576581854,0.071576381470475,0.0192981520058828,2.5,2026-07-31
126,65.42738208404852,84.95788206979543,4.510808973834091,62.84545512217905,68.00930904591799,11704,West Babylon,Suffolk County,NY,633125.0,0.0025880758959825,-0.160208876960322,-0.0731213945774342,0.0583171104980839,-0.3002749034551482,-0.1668802538110816,0.0667055732151649,-0.0406368510034853,1.8,2026-07-31
127,65.41850034461208,84.83754512635379,4.510808973834091,67.93542315324605,62.90157753597813,07457,Riverdale,Morris County,NJ,492674.0,0.0372763361036931,-0.4110275816872484,-0.2448575887223079,0.0692993110208117,-0.324014150746627,-0.0204688325006245,-0.303441363387444,-0.0158385696885312,1.9,2026-07-31
128,65.39223861808378,84.71720818291215,4.510808973834091,67.15983460599233,63.62464263017523,07848,Lafayette Township,Sussex County,NJ,490308.0,-0.0014451301077272,-0.4158421247571073,0.023115188989589,,-0.5490890251352287,-0.0796801148522137,0.1516787581402443,-0.1802783558292186,2.4,2026-07-31
129,65.34227169677254,84.59687123947052,4.510808973834091,70.82473910126829,59.8598042922768,08869,Raritan,Somerset County,NJ,555712.0,0.0103902498481453,-0.2906254998932027,-0.1417040097618471,0.0539761322386559,-0.2484582044101977,-0.0460249609268586,0.073883691370721,-0.021163401103523,2.1,2026-07-31
130,65.32292576418592,84.47653429602889,4.510808973834091,67.90694286676316,62.7389086616087,07885,Wharton,Morris County,NJ,510086.0,0.0492759083776842,-0.3762968067481225,-0.0814818715157112,,-0.267344617222393,-0.1139898360837721,-0.0094342227933541,0.1175041673744046,2.2,2026-07-31
131,65.28564758053116,84.35619735258724,4.510808973834091,67.77161219618725,62.79968296487509,08809,Clinton,Hunterdon County,NJ,528884.0,0.0299413163413454,-0.3401063602225971,-0.1304137469188155,,-0.4959533972799097,0.04587938378429,0.0135215159413224,0.0192398596684911,2.6,2026-07-31
132,65.24568748127294,84.23586040914562,4.510808973834091,63.732632322843,66.75874263970287,10553,Mount Vernon,Westchester County,NY,588035.0,-0.2459336444934031,-0.2340904615080017,-0.239123711348336,0.0612208908167324,0.0506752574711295,-0.0713297761464242,-0.1114095488799424,-0.0063268632282153,1.3,2026-07-31
133,65.19826573721036,84.11552346570397,4.510808973834091,62.80687535269559,67.58965612172514,11364,New York,Queens County,NY,636588.0,-0.2522595043012267,-0.1547542543687772,-0.3653311708791218,0.053499309775766,-0.0221214405162222,0.0140982561777989,-0.0496228151203865,-0.0096747676612253,1.2,2026-07-31
134,65.19721230464566,83.99518652226233,4.510808973834091,73.06397026196169,57.33045434732965,08863,Fords,Middlesex County,NJ,540869.0,0.124125617842726,-0.3176982859281629,-0.0755568550552023,,-0.3488326182514811,-0.0708432706205124,0.0073609241549412,0.0218700026129304,2.1,2026-07-31
135,65.18306880693731,83.8748495788207,4.510808973834091,60.82742552120719,69.53871209266744,11360,New York,Queens County,NY,627116.0,-0.2444512681837643,-0.1697444997474164,-0.4130904781909077,0.0619103860578496,-0.0423440614208143,0.0010873439229668,-0.0569291432198379,0.0153818594752766,1.2,2026-07-31
136,65.16609249341909,83.75451263537906,4.510808973834091,64.89402221710776,65.4381627697304,08879,South Amboy,Middlesex County,NJ,532176.0,0.0392076096061465,-0.3339012234126493,-0.1121482645512301,0.0613573878163921,-0.1429401253405917,-0.2020645743411424,0.0226934652927877,0.0146154350198755,2.2,2026-07-31
137,65.1645920479494,83.63417569193743,4.510808973834091,72.47594018882614,57.85324390707265,08734,Lanoka Harbor,Ocean County,NJ,576777.0,0.1201609922901404,-0.2534199623574373,-0.0127674824588499,,-0.2857532890493826,-0.1670013647330962,0.0465682894656982,-0.2347704519245305,2.6,2026-07-31
138,65.048952479769,83.51383874849579,4.510808973834091,65.22586348838871,64.87204147114929,07203,Roselle,Union County,NJ,520148.0,0.0947070555215589,-0.3567619265439763,-0.1656284686646181,0.0607268934179827,-0.1655421353021318,-0.2195190071929899,0.128811489959677,0.0279699073471884,2.0,2026-07-31
139,65.00481749819652,83.39350180505414,4.510808973834091,63.63384120079474,66.3757937955983,11934,Center Moriches,Suffolk County,NY,697433.0,0.0444507555772006,-0.0634690356638625,-0.1536933609674307,,-0.4827113073877094,-0.0765722256470803,0.2374939439145169,0.024563357150271,2.1,2026-07-31
140,64.8920678435473,83.27316486161251,2.043406748483556,64.35251694077304,65.43161874632153,11575,Roosevelt,Nassau County,NY,659034.0,0.0707039395524344,-0.12010106197169,-0.2261293266129787,,-0.2362841638578292,-0.198922395111696,0.1000534353262558,-0.0686290592181905,2.6,2026-07-31
141,64.88133928984819,83.15282791817089,2.043406748483556,67.79655288717632,61.966125692520045,10512,Carmel,Putnam County,NY,520032.0,0.074806767415318,-0.3569856644999909,-0.2046575177617313,,-0.4038763104924296,-0.0570772144716765,-0.0489343221252642,-0.0751540790079354,2.5,2026-07-31
142,64.85882053629454,83.03249097472924,2.043406748483556,62.67711938546094,67.04052168712815,07306,Jersey City,Hudson County,NJ,545576.0,-0.1756671057681661,-0.3090340125191311,-0.3730015322409379,0.0627853053421611,0.0953616014632714,0.031462003247764,-0.005230284331299,0.1017207693310722,1.1,2026-07-31
143,64.85482572249833,82.91215403128761,2.043406748483556,63.67809392613552,66.03155751886113,10547,Lake Mohegan,Westchester County,NY,611423.0,-0.0748224626790229,-0.1950875800857971,-0.1526739399034529,0.0570778022387422,-0.5651546626198087,0.0390643705099796,0.1534494044812628,0.0051305381883824,2.6,2026-07-31
144,64.8003428950081,82.79181708784597,2.043406748483556,70.44208623463778,59.15859955537843,07857,Budd Lake,Morris County,NJ,495996.0,0.0189868831224288,-0.4043073766430662,-0.0824977465103682,,-0.1362110580607265,-0.126268292754058,-0.0121321720539064,0.2230748666932006,2.0,2026-07-31
145,64.71416707040869,82.67148014440433,2.043406748483556,68.87595125824438,60.552382882573,07850,Landing,Morris County,NJ,530377.0,0.0594874987407102,-0.3372889492735211,0.0254409411605767,,-0.2870461895824523,-0.0319099428664023,-0.0168190841097093,-0.0077548787740961,2.2,2026-07-31
146,64.44259847423714,82.5511432009627,2.043406748483556,60.050195659245695,68.8350012892286,10550,Mount Vernon,Westchester County,NY,565200.0,-0.2548606103330734,-0.2736973711559383,-0.2368563394353184,0.0561783904369339,0.3415993208641523,-0.2420360629918529,-0.0301841486004228,0.0495028459473163,1.0,2026-07-31
147,64.44070027335422,82.43080625752106,2.043406748483556,62.949311882395065,65.93208866431338,11004,New York,Queens County,NY,622504.0,-0.4139577108235187,-0.1771263926550972,-0.3818814532738326,,-0.2039272017773161,-0.0234545179017758,-0.0415844055150884,-0.025567410064642,0.8,2026-07-31
148,64.41143965872344,82.31046931407943,2.043406748483556,66.4792610938311,62.343618223615785,07514,Paterson,Passaic County,NJ,543461.0,0.067019087561022,-0.3129183182350754,-0.1341728104252801,,0.1569190126127384,-0.36519646592061,0.2411475982777933,-0.0278904353435788,2.1,2026-07-31
149,64.39832187487224,82.19013237063778,2.043406748483556,64.57401245500233,64.22263129474216,11772,Patchogue,Suffolk County,NY,607502.0,0.0322209678080533,-0.2015211152343656,-0.1126482513377098,0.0552689753004647,-0.1365552163157517,-0.1579774570446814,0.0403443576621409,-0.0289814543622985,2.4,2026-07-31
150,64.13197954079861,82.06979542719614,2.043406748483556,68.75908339542647,59.50487568617074,08755,Toms River,Ocean County,NJ,532266.0,0.079175529631707,-0.3337322117643442,0.0611972663954603,0.0762888760371125,-0.0849709164334744,-0.1584740979750094,-0.0131537573200386,0.0362109987763015,2.4,2026-07-31
151,63.98832782716383,81.94945848375451,2.043406748483556,67.37001745169971,60.60663820262795,08882,South River,Middlesex County,NJ,546470.0,0.0692099957933138,-0.3073961352480125,-0.046714142979729,,-0.1520175411335629,-0.2114460362982337,-0.0219654863120979,-0.0982729694130363,2.4,2026-07-31
